,dcp,rsi,stochrsi,willr,roc
2006-10-26,51.2091469288829,83.5037,0.0,-5.531,10.1034
2006-10-27,50.7728006911232,75.8898,0.0,-15.0943,8.0476
2006-10-30,51.1867701987414,77.9445,19.3653,-6.5455,8.6827
2006-10-31,51.6510873491781,80.0029,38.7662,-4.0793,9.6686
2006-11-01,51.3545956748029,75.1779,0.0,-10.6796,8.3825
2006-11-02,51.2874654843783,74.0884,0.0,-14.43,6.5056
2006-11-03,51.136422555923,71.575,0.0,-19.6594,5.4204
2006-11-06,51.8021302776334,75.5172,46.7762,-4.0816,6.498
2006-11-07,51.7182175396027,74.1218,64.6024,-23.2274,2.9281
2006-11-08,51.9643615711595,75.5491,100.0,-13.2468,3.3719
2006-11-09,51.8689523318561,73.8488,57.217,-20.9238,2.4751
2006-11-10,51.4985399910313,67.4977,0.0,-38.8585,0.5432
2006-11-13,51.6725215450551,68.8527,16.8291,-30.4346,0.96
2006-11-14,52.3572231447615,73.5296,74.9175,-0.0,1.9191
2006-11-15,52.2562015972638,71.8162,67.9956,-4.7619,2.0447
2006-11-16,52.4582446922591,73.1631,93.9244,-3.1785,3.3196
2006-11-17,52.6490631708658,74.4071,100.0,-7.588,2.8568
2006-11-20,52.3347739119842,68.7541,0.0,-25.2934,1.3237
2006-11-21,52.2393646726809,67.0878,0.0,-30.6682,1.7229
2006-11-22,52.4863062332307,69.1704,28.4539,-16.7569,2.3375
2006-11-24,52.3908969939274,67.3959,4.2102,-24.6002,2.4532
2006-11-27,51.3245584370076,51.4954,0.0,-88.7372,-0.9219
2006-11-28,51.2684353550644,50.8159,0.0,-74.5856,-0.8697
2006-11-29,51.3638445943678,51.9761,6.321,-69.8895,-1.1556
2006-11-30,51.5883369221404,54.6847,23.3341,-58.8398,-0.541
2006-12-01,51.2123122731213,49.6349,0.0,-77.3481,-0.5558
2006-12-04,52.4806939250364,62.286,100.0,-14.9171,1.564
2006-12-05,53.0250878198849,66.2093,100.0,-3.8005,1.2756
2006-12-06,52.8230447248896,63.5663,84.0541,-16.8919,1.0847
2006-12-07,52.8847801150271,64.0387,86.9041,-14.4144,0.8131
2006-12-08,52.6771247118374,61.1661,0.0,-22.7477,0.0533
2006-12-11,52.5536539315625,59.4582,0.0,-27.7027,0.4182
2006-12-12,52.8230447248896,61.9543,54.493,-16.8919,1.1173
2006-12-13,53.18784475752,65.0888,100.0,-11.4286,1.3366
2006-12-14,53.5189709409846,67.6908,100.0,-6.8053,2.1532
2006-12-15,53.4852970918187,67.1428,93.3427,-9.311,4.21
2006-12-18,53.5638694065391,67.7979,100.0,-12.8342,4.4773
2006-12-19,53.8781586654207,70.3451,100.0,-6.6781,4.8951
2006-12-20,53.8781586654207,70.3451,100.0,-8.4034,4.4386
2006-12-21,53.8276478916719,69.323,68.0839,-13.8824,5.1068
2006-12-22,53.4572355508471,62.1874,0.0,-39.0625,1.8608
2006-12-26,53.687340186814,64.6235,29.8625,-26.25,1.2489
2006-12-27,54.5516356487385,71.9368,100.0,-0.7634,3.2724
2006-12-28,54.4225525602693,69.6219,76.2557,-10.4878,2.9078
2006-12-29,54.5235741077669,70.4241,84.4833,-15.9389,3.5052
2007-01-03,54.5909218060987,70.9743,86.8388,-22.1569,3.8765
2007-01-04,55.1746018583074,75.2688,100.0,-11.1888,4.4518
2007-01-05,54.6751064290134,66.2371,0.0,-32.2353,2.7962
2007-01-08,55.505728041772,72.209,66.1219,-12.766,3.7122
2007-01-09,56.1623681005068,75.8463,100.0,-4.7016,5.0052
2007-01-10,55.5001157335777,66.4065,1.7638,-26.5683,3.6148
2007-01-11,55.3654203369141,64.6443,0.0,-31.0536,2.7604
2007-01-12,55.7526696023218,67.3287,23.9636,-18.2994,3.4792
2007-01-16,56.5832912150804,72.2037,67.4825,-0.3378,5.1194
2007-01-17,56.1343065595352,66.4333,23.6659,-14.7157,5.0079
2007-01-18,55.8144049924593,62.5949,0.0,-31.25,3.9619
2007-01-19,53.9735679047241,46.0915,0.0,-74.4882,-1.0597
2007-01-22,54.5011248749897,50.148,15.535,-59.685,0.1444
2007-01-23,54.4842879504067,50.0187,19.3059,-60.1575,-0.0721
2007-01-24,54.6638818126248,51.4571,32.5122,-55.1181,0.1336
2007-01-25,54.7256172027623,51.9688,100.0,-53.3858,-0.8138
2007-01-26,54.6919433535964,51.649,83.6,-54.3307,0.0308
2007-01-29,55.3036849467767,56.8449,100.0,-37.1654,-0.364
2007-01-30,55.7695065269048,60.3399,100.0,-24.0945,-0.6995
2007-01-31,55.6460357466299,58.9765,84.3123,-27.5591,0.2629
2007-02-01,55.5618511237151,58.014,73.2375,-29.9213,0.3548
2007-02-02,55.6572603630185,58.834,56.912,-27.2441,-0.1711
2007-02-05,56.3363496545306,64.1942,100.0,-8.189,-0.4364
2007-02-06,55.8705280744025,58.5613,8.8558,-15.1104,-0.4699
2007-02-07,56.0332850120376,59.8858,30.2865,-13.4556,0.3922
2007-02-08,56.0783187954509,60.2642,30.2314,-16.3398,3.8996
2007-02-09,55.4759919422976,53.0548,0.0,-40.6827,1.7887
2007-02-12,55.4928796110776,53.2238,2.3436,-43.7324,1.8512
2007-02-13,55.3296321462043,51.3016,0.0,-54.3167,1.2179
2007-02-14,55.8418914325309,56.5985,59.0993,-30.4383,2.0398
2007-02-15,55.6842731905843,54.6295,62.8281,-44.9604,1.8144
2007-02-16,55.7236777510709,55.0505,70.7762,-50.8471,0.7594
2007-02-20,55.9263297764309,57.2476,100.0,-37.4858,0.2812
2007-02-21,55.7799699803376,55.1509,19.9155,-47.1357,0.2407
2007-02-22,55.4478458276643,50.6202,0.0,-71.8147,-0.2052
2007-02-23,55.014395662311,45.3805,0.0,-89.1525,-1.155
2007-02-26,54.5527993823243,40.565,0.0,-88.4615,-3.1659
2007-02-27,52.8921786189577,28.7468,0.0,-85.5615,-5.3308
2007-02-28,52.3179978804377,25.9334,0.0,-93.5351,-6.6305
2007-03-01,51.9408399443511,24.2543,0.0,-67.978,-7.378
2007-03-02,51.1696364033978,21.2277,0.0,-80.186,-7.7626
2007-03-05,51.6818956897244,27.683,85.8516,-71.7209,-6.8675
2007-03-06,52.802111052131,39.3817,100.0,-53.2093,-4.5681
2007-03-07,52.8809201731044,40.1157,100.0,-51.907,-5.3024
2007-03-08,52.3517732179977,36.8863,82.9025,-60.5778,-5.9846
2007-03-09,52.5093914599444,38.4751,86.8044,-57.9683,-5.7683
2007-03-12,52.9766169628577,43.0516,100.0,-50.233,-5.2743
2007-03-13,52.1885257531244,37.927,16.879,-63.2805,-6.4386
2007-03-14,52.7795941604244,43.3714,100.0,-48.3971,-4.8122
2007-03-15,52.6050882496977,42.1947,78.3871,-48.5149,-4.3794
2007-03-16,52.4925037911644,41.4141,64.0485,-38.1215,-3.7767
2007-03-19,52.9090662877377,45.4366,100.0,-14.1447,0.0319
2007-03-20,53.1961566569977,48.0823,100.0,-5.7566,1.6785
2007-03-21,53.680269828691,52.2839,100.0,-7.8809,3.3489
2007-03-22,53.5845730389377,51.3984,91.8536,-10.8581,4.7195
2007-03-23,53.494505472111,50.531,74.3999,-21.0243,3.5072
2007-03-26,53.477617803331,50.3594,54.1955,-21.8329,1.2793
2007-03-27,53.325628784311,48.7545,0.0,-29.1105,0.841
2007-03-28,53.0610553067577,46.0061,0.0,-41.779,1.3548
2007-03-29,53.2355612174844,48.0849,45.9415,-33.4232,1.3829
2007-03-30,53.0610553067577,46.1705,3.778,-41.779,0.1594
2007-04-02,53.595831484791,52.4218,100.0,-16.1725,2.6966
2007-04-03,54.0968323252643,57.4116,100.0,-4.0498,2.4957
2007-04-04,54.1587537774577,57.9979,100.0,-6.9971,2.9535
2007-04-05,54.3332596881843,59.6825,100.0,-6.8452,3.5067
2007-04-09,54.389551917451,60.2365,100.0,-9.4395,2.7982
2007-04-10,54.2994843506243,58.8433,50.6793,-14.2433,2.0741
2007-04-11,53.5676853701577,48.9387,0.0,-52.819,-0.2097
2007-04-12,53.8547757394177,52.3287,30.0062,-37.6855,0.5043
2007-04-13,53.4382132428444,47.4102,0.0,-59.6439,-0.1052
2007-04-16,54.1418661086777,55.0893,67.1653,-22.5519,1.2421
2007-04-17,54.6710130637843,59.8384,100.0,-13.2029,2.523
2007-04-18,53.3650333447977,46.7098,0.0,-69.9267,0.5729
2007-04-19,53.0779429755377,44.4034,0.0,-82.3961,-0.2961
2007-04-20,53.241190440411,46.0351,10.5714,-82.1552,0.3395
2007-04-23,53.595831484791,49.5024,33.0352,-65.3508,0.0
2007-04-24,55.4422166047376,62.8761,100.0,-23.5432,2.487
2007-04-25,57.1140958139575,70.4957,100.0,-3.0813,5.4568
2007-04-26,56.7988593300642,67.6752,88.4692,-10.2709,4.5379
2007-04-27,56.9508483490842,68.3331,89.6984,-6.8045,4.7092
2007-04-30,57.5362875334575,70.7983,100.0,-8.6918,5.961
2007-05-01,58.0766929344175,72.8958,100.0,-0.0,8.4174
2007-05-02,57.5419167563842,67.7125,0.7146,-10.2603,6.8465
2007-05-03,57.8684116861308,69.1546,27.8213,-3.9961,8.2903
2007-05-04,57.9584792529575,69.5585,35.614,-2.2681,7.0493
2007-05-07,57.8458947944242,68.3536,12.3678,-4.4281,5.8072
2007-05-08,58.3694125266042,70.8796,100.0,-1.0161,9.3776
2007-05-09,58.9853739909666,73.5543,100.0,-3.3032,11.1297
2007-05-10,59.1549046692315,74.2552,100.0,-4.124,11.1074
2007-05-11,59.8895376083794,77.0889,100.0,-0.1095,11.7429
2007-05-14,59.6578456814174,74.3109,55.26,-8.6067,7.6036
2007-05-15,59.239670008364,69.4465,0.0,-21.5937,3.7216
2007-05-16,59.8273763596823,72.2007,36.0384,-5.7786,5.332
2007-05-17,59.5109190935878,68.6141,0.0,-16.5799,4.4952
2007-05-18,61.0253931527542,75.0116,100.0,-0.8461,6.0642
2007-05-21,60.4885460049154,69.5961,15.3507,-14.2435,4.1529
2007-05-22,60.2964112362151,67.712,0.0,-19.0383,4.7869
2007-05-23,59.6634967040262,61.7787,0.0,-39.8744,3.102
2007-05-24,58.7423800187869,54.3188,0.0,-67.8244,1.3525
2007-05-25,59.437455799673,58.4009,26.7198,-49.1438,2.7514
2007-05-29,59.8499804501176,60.6484,47.26,-47.7679,2.5365
2007-05-30,60.4263847562182,63.6071,100.0,-25.0,2.443
2007-05-31,60.2399010101269,61.9834,82.5186,-32.3661,1.8342
2007-06-01,60.2059948744739,61.6751,62.8906,-33.7054,0.5284
2007-06-04,60.0308131736001,60.0143,0.0,-40.625,0.6252
2007-06-05,59.8104232918558,57.9019,0.0,-49.3304,0.9635
2007-06-06,57.8721225370271,43.4248,0.0,-99.6466,-3.2682
2007-06-07,57.5274101578885,41.4404,0.0,-96.302,-3.333
2007-06-08,58.2450900292099,46.8828,29.3011,-76.5528,-4.556
2007-06-11,58.3298553683423,47.5033,36.8311,-72.8314,-3.5688
2007-06-12,57.8325653787653,44.238,46.1425,-87.234,-4.0862
2007-06-13,58.273345142254,47.6715,100.0,-74.4681,-2.33
2007-06-14,58.6858697926986,50.7293,100.0,-62.5205,-0.0962
2007-06-15,59.3865965961935,55.4874,100.0,-42.2259,-0.0856
2007-06-18,59.5222211388054,56.3657,100.0,-38.2979,-0.5476
2007-06-19,60.1833907840386,60.4615,100.0,-19.1489,-0.4021
2007-06-20,59.9008396535971,57.9578,74.2734,-21.831,-0.5629
2007-06-21,60.2399010101269,60.0934,92.5989,-7.6923,0.0563
2007-06-22,59.0192801266196,50.206,0.0,-47.2527,-1.685
2007-06-25,59.3922476188024,52.7634,24.9373,-35.1648,-0.6992
2007-06-26,59.5222211388054,53.6567,34.9003,-30.9524,2.8513
2007-06-27,59.5787313648938,54.0635,39.0141,-30.1708,3.5658
2007-06-28,59.8725845405529,56.2155,100.0,-21.748,2.7942
2007-06-29,59.4770129579348,52.6404,0.0,-35.9756,1.9667
2007-07-02,59.3413884153229,51.4327,0.0,-40.8537,2.609
2007-07-03,60.2285989649092,58.1904,100.0,-11.7096,3.3553
2007-07-05,61.0592992884072,63.3345,100.0,-7.5388,4.0443
2007-07-06,61.6130995040725,66.3105,100.0,-11.3309,3.7492
2007-07-09,61.5791933684195,65.9575,97.6275,-12.4101,3.4558
2007-07-10,61.3870585997193,63.8823,70.0972,-18.5252,2.0
2007-07-11,61.6526566623343,65.4983,72.7089,-10.0719,2.9245
2007-07-12,61.7543750692933,66.1234,92.2971,-6.8345,2.5141
2007-07-13,61.3701055318928,61.5838,0.0,-19.0647,3.9831
2007-07-16,61.9691139284288,65.5538,87.4517,-6.3973,4.3387
2007-07-17,62.5963774380089,69.1491,100.0,-9.498,5.1647
2007-07-18,62.7715591388827,70.0881,100.0,-10.2828,5.359
2007-07-19,65.4727479459034,80.1305,100.0,-5.0081,9.3535
2007-07-20,64.8793905719762,74.2347,59.5531,-14.0336,9.0831
2007-07-23,65.7666011215625,76.964,71.1644,-0.8897,10.8275
2007-07-24,65.6479296467771,75.8072,56.9497,-7.5318,8.9979
2007-07-25,66.7385770102812,78.94,79.8072,-2.6119,9.3012
2007-07-26,65.8513664606949,70.8974,0.0,-21.3619,6.8788
2007-07-27,65.3371234032914,66.6582,0.0,-29.8507,6.1026
2007-07-30,64.7155109163201,61.8445,0.0,-40.1119,5.4221
2007-07-31,62.528565166703,48.5583,0.0,-76.2127,1.4207
2007-08-01,63.3140573093303,52.505,17.6673,-63.2463,2.5256
2007-08-02,63.9865289997811,55.6426,39.1401,-53.75,4.2634
2007-08-03,63.2292919701979,51.5156,22.2587,-73.9594,2.0336
2007-08-06,64.3594964919639,56.6801,100.0,-56.0227,2.8166
2007-08-07,64.156059678046,55.5334,77.7971,-60.1136,2.2056
2007-08-08,64.0712943389135,55.0339,68.1236,-61.8182,-2.1405
2007-08-09,62.7953126407142,48.0294,0.0,-87.4769,-3.2122
2007-08-10,63.8784793267412,53.4461,62.6158,-65.6955,-2.8709
2007-08-13,63.9181765351296,53.6368,74.7255,-64.8972,-2.6349
2007-08-14,63.5438885703245,51.4948,49.4734,-72.4238,-4.7869
2007-08-15,63.078864129203,48.8827,15.2167,-79.7755,-4.2102
2007-08-16,62.2055255446577,44.3344,0.0,-48.5468,-4.793
2007-08-17,62.8917201468004,48.3971,43.6739,-33.945,-2.8182
2007-08-20,61.9389871454783,43.6352,0.0,-49.3578,-0.9429
2007-08-21,61.8369086096223,43.1454,0.0,-51.0092,-2.3331
2007-08-22,62.3813274675207,46.5891,65.5718,-42.2018,-2.5087
2007-08-23,63.203626784138,51.3793,100.0,-28.8991,-0.0406
2007-08-24,64.2187411129277,56.5589,100.0,-12.4771,-0.2187
2007-08-27,64.3321617083232,57.1087,100.0,-10.6422,0.2745
2007-08-28,63.5155334214756,52.0052,51.4859,-23.0769,-0.8674
2007-08-29,64.9729880723077,59.0404,100.0,-3.6348,3.4679
2007-08-30,65.4266704538897,60.9588,100.0,-5.122,2.4237
2007-08-31,66.1752463834999,63.9584,100.0,-4.8352,3.5312
2007-09-04,67.0259008489661,67.056,100.0,-4.6083,5.4797
2007-09-05,66.8500989261031,65.7974,84.2984,-6.6491,5.9786
2007-09-06,66.702652152089,64.7006,61.3685,-11.7484,7.2295
2007-09-07,65.5287489897456,56.6094,0.0,-30.8973,4.193
2007-09-10,65.67052473399,57.3039,6.6477,-28.5846,6.0245
2007-09-11,66.549534348305,61.426,52.4225,-15.8111,7.6211
2007-09-12,65.7839453293855,56.3254,0.0,-32.545,5.4545
2007-09-13,65.7555901805366,56.1395,0.0,-36.3861,4.0377
2007-09-14,65.2905657394151,53.0467,0.0,-51.7906,1.669
2007-09-17,64.9446329234588,50.8045,0.0,-60.1928,0.952
2007-09-18,66.1412202048813,57.4968,100.0,-33.1378,4.1339
2007-09-19,66.1639043239604,57.6146,100.0,-42.1252,1.8329
2007-09-20,66.2716538895861,58.2067,100.0,-44.2266,1.2915
2007-09-21,66.2262856514279,57.8403,95.0504,-45.9695,0.0771
2007-09-24,65.9257210736298,55.3544,0.0,-56.1798,-1.6414
2007-09-25,66.073167847644,56.3456,34.7513,-50.3371,-1.1622
2007-09-26,66.5211791994562,59.3022,100.0,-21.0526,-0.2721
2007-09-27,66.7536914200169,60.7865,100.0,-12.7877,1.8693
2007-09-28,66.8047306879449,61.1217,100.0,-16.6667,1.7271
2007-10-01,67.5022673496272,65.4665,100.0,-9.0385,1.4316
2007-10-02,67.1223083550523,61.4388,34.6611,-23.3962,2.0345
2007-10-03,66.0107865201765,51.4639,0.0,-60.3774,0.3881
2007-10-04,65.6081434065224,48.3985,0.0,-73.7736,0.4864
2007-10-05,65.9540762224787,51.0938,15.7914,-69.1824,1.5543
2007-10-08,66.7877175986356,56.9319,65.4382,-39.7826,0.9775
2007-10-09,67.0882821764336,58.8396,100.0,-28.2609,1.3971
2007-10-10,67.2697551290664,59.992,100.0,-21.3043,1.5061
2007-10-11,66.9465064321893,56.9344,65.6378,-52.7864,1.0875
2007-10-12,66.8104017177147,55.6483,0.0,-56.5015,1.3419
2007-10-15,66.9351643726497,56.6157,22.272,-53.096,1.3046
2007-10-16,67.8255160465043,62.8443,100.0,-28.7926,1.9608
2007-10-17,65.6591826744504,45.6654,0.0,-77.7018,-1.6396
2007-10-18,65.1034217570125,42.4588,0.0,-91.1081,-2.5467
2007-10-19,63.6743222550293,35.5466,0.0,-95.0311,-5.6708
2007-10-22,64.2924644999347,40.0898,16.643,-77.0476,-4.216
2007-10-23,65.0353693997752,45.0985,94.3975,-64.5714,-1.4777
2007-10-24,64.0542812496042,40.3061,49.8274,-81.0476,-2.3684
2007-10-25,63.9748868328274,39.9362,45.9553,-82.381,-3.0009
2007-10-26,64.4966215716466,43.5988,70.9492,-73.619,-3.4304
2007-10-29,65.1034217570125,47.6009,100.0,-63.4286,-2.9586
2007-10-30,64.7177917326678,45.3963,71.2371,-69.9048,-3.7936
2007-10-31,65.8519976866228,52.3817,100.0,-42.539,-1.6349
2007-11-01,64.4512533334884,44.7651,13.2791,-70.0445,-3.5311
2007-11-02,64.9843301318472,47.8716,40.786,-59.5768,-2.9145
2007-11-05,64.3094775892441,44.4624,0.0,-65.3901,-5.1839
2007-11-06,64.1790439045393,43.813,0.0,-59.4495,-2.2543
2007-11-07,63.2206398734473,39.2736,0.0,-90.1701,-2.892
2007-11-08,60.3919886295597,29.5443,0.0,-82.099,-5.1549
2007-11-09,57.0591886388239,22.4785,0.0,-94.0578,-11.2506
2007-11-12,57.7397723727154,26.352,18.1562,-86.838,-11.2179
2007-11-13,59.9139067291844,37.155,87.3857,-63.7744,-6.4639
2007-11-14,58.8723711605095,34.5411,82.1898,-74.8232,-7.9758
2007-11-15,58.9634343796286,34.9719,85.1248,-73.8572,-8.579
2007-11-16,59.640717071827,38.2277,100.0,-66.6725,-8.3908
2007-11-19,58.1780141147262,34.2405,0.0,-82.1891,-10.1051
2007-11-20,58.8609882581196,37.5175,82.1888,-74.7005,-10.6162
2007-11-21,58.1780141147262,35.6066,34.263,-80.9269,-9.7333
2007-11-23,59.2195496834011,40.5773,100.0,-69.0153,-8.871
2007-11-26,58.0357278348526,37.0743,44.7195,-81.2109,-9.7556
2007-11-27,59.0943377571123,41.9042,100.0,-68.2672,-7.9227
2007-11-28,61.1091114801228,49.8015,100.0,-26.6968,-3.3399
2007-11-29,61.1831003456571,50.0699,100.0,-8.5556,1.31
2007-11-30,59.8626836684299,45.4038,64.0951,-47.232,4.9133
2007-12-03,60.2326279961013,46.897,61.1434,-42.8025,4.3174
2007-12-04,60.6879440916969,48.7546,71.8115,-32.6115,1.2919
2007-12-05,61.5587361245234,52.1986,100.0,-13.121,4.563
2007-12-06,62.4352196085449,55.4445,100.0,-3.4642,5.888
2007-12-07,61.9571377081696,53.3178,75.1193,-13.164,3.884
2007-12-10,62.2587846215017,54.5036,85.9354,-9.7973,7.0143
2007-12-11,60.8928363347149,48.4963,0.0,-37.931,3.4519
2007-12-12,61.7351711115667,52.009,50.5565,-21.6854,6.1143
2007-12-13,61.5701190269133,51.2711,46.1914,-24.9438,3.9692
2007-12-14,60.1984792889316,45.4943,0.0,-52.0225,3.7266
2007-12-17,59.4927393407585,42.821,0.0,-90.7264,0.6742
2007-12-18,60.5058176534586,47.5826,51.8246,-63.2148,-0.9872
2007-12-19,60.9782081026391,49.6867,81.2493,-50.3864,-0.3349
2007-12-20,61.9457548057797,53.779,100.0,-24.375,3.4797
2007-12-21,63.2035655198625,58.5041,100.0,-1.5363,4.9324
2007-12-24,63.5450525915592,59.7085,100.0,-4.375,4.7079
2007-12-26,63.4938295308047,59.4298,97.2199,-7.6923,3.1435
2007-12-27,62.3783050965955,53.5674,0.0,-31.6239,-0.0912
2007-12-28,62.6571862051478,54.7687,19.5611,-25.641,1.1299
2007-12-31,61.5245874173538,49.2015,0.0,-49.9389,-1.1793
2008-01-02,59.5838025598776,41.4301,0.0,-91.5751,-2.1497
2008-01-03,59.7033230349714,42.0373,4.5521,-88.7942,-3.2912
2008-01-04,57.5576459344772,35.0186,0.0,-94.4492,-6.5169
2008-01-07,56.9429692054232,33.3032,0.0,-92.2492,-5.408
2008-01-08,55.5428722114667,29.7307,0.0,-97.2037,-6.6392
2008-01-09,55.9526566975028,32.0289,18.6748,-92.3486,-7.5252
2008-01-10,56.8689803398889,36.9915,100.0,-81.5824,-6.7388
2008-01-11,55.5884038210263,33.3292,49.5612,-95.8416,-10.2628
2008-01-14,58.5821071495673,46.6313,100.0,-61.1221,-7.312
2008-01-15,57.9560475181234,44.6261,86.2678,-68.3828,-8.7953
2008-01-16,57.8422184942245,44.2535,82.1243,-67.8121,-8.901
2008-01-17,57.5405715808924,43.2235,74.3815,-70.4082,-7.7555
2008-01-18,58.8496053557297,48.7933,100.0,-50.9259,-6.0768
2008-01-22,57.6088689952317,44.3521,20.2631,-65.0209,-6.3645
2008-01-23,60.3862971783648,54.3654,100.0,-6.405,1.3468
2008-01-24,60.8473047251553,55.7875,100.0,-5.7307,1.9161
2008-01-25,59.4870478895635,50.7611,56.0451,-30.4186,3.3521
2008-01-28,59.748854644531,51.6638,63.9389,-26.1395,4.9275
2008-01-29,60.3862971783648,53.8807,62.0651,-15.7209,8.7202
2008-01-30,60.1301818745923,52.8323,41.2055,-19.907,7.4662
2008-01-31,60.9611337490542,55.8351,100.0,-7.8683,7.1958
2008-02-01,62.0823496344584,59.5748,100.0,-2.9358,11.6822
2008-02-04,61.4278327470397,56.5638,55.3429,-13.4862,4.8577
2008-02-05,59.7716204493108,49.7163,0.0,-40.1835,3.1327
2008-02-06,59.1854009762314,47.5234,0.0,-49.633,2.3221
2008-02-07,58.471222472319,44.9236,0.0,-61.1452,1.6174
2008-02-08,59.0025712792299,47.2363,19.8683,-52.5801,0.2599
2008-02-11,60.0709823210829,51.6341,100.0,-35.3579,4.2738
2008-02-12,60.8651488174335,54.6593,100.0,-29.2294,0.793
2008-02-13,61.9449867153491,58.4635,100.0,-6.6736,1.804
2008-02-14,60.6366116961815,52.6945,48.6155,-34.0032,1.9325
2008-02-15,60.6537519802754,52.7602,16.4893,-33.6451,1.5145
2008-02-19,59.9909943286447,49.8731,0.0,-47.489,-0.6546
2008-02-20,61.619321317565,56.213,73.8018,-13.4761,2.4765
2008-02-21,61.0936859386855,53.8455,62.6573,-29.6667,0.2174
2008-02-22,61.7450167342536,56.3014,100.0,-17.0,-0.5434
2008-02-25,62.8934157685448,60.3115,100.0,-2.4691,2.3859
2008-02-26,65.3501898220036,67.2379,100.0,-4.2391,9.3331
2008-02-27,66.5385828525139,69.9682,100.0,-1.0605,12.424
2008-02-28,65.8415446326954,66.4693,74.3981,-9.5467,12.605
2008-02-29,65.053091564376,62.6526,24.2437,-20.1308,10.2547
2008-03-03,65.2644884015341,63.2617,8.326,-19.8347,8.6456
2008-03-04,66.1100757501664,65.6733,41.291,-7.6033,8.6173
2008-03-05,65.9272460531649,64.6846,53.2405,-10.2479,6.4287
2008-03-06,64.2874922081819,56.4731,0.0,-33.9669,6.0209
2008-03-07,65.0987989886264,59.2308,29.9743,-22.2314,7.3286
2008-03-10,65.1387929848455,59.3674,31.4598,-21.6529,8.581
2008-03-11,66.5557231366078,63.975,91.3579,-1.2821,8.0111
2008-03-12,66.8871019624232,64.9753,100.0,-7.5671,9.4828
2008-03-13,66.2243443107924,61.3087,36.1721,-19.7729,7.2546
2008-03-14,65.8358883389444,59.2,0.0,-30.9486,4.6785
2008-03-17,66.0186609016656,59.8989,12.1011,-39.5161,1.0229
2008-03-18,67.6527013186173,65.5761,100.0,-0.3017,1.6744
2008-03-19,66.8128273980163,60.8107,25.2621,-23.2836,1.4752
2008-03-20,67.6069938943669,63.5109,67.6109,-2.5373,3.9259
2008-03-24,68.0240741406518,64.8795,87.7308,-9.1364,4.2283
2008-03-25,67.4013104852401,61.1891,7.9396,-22.7785,1.9532
2008-03-26,66.7956871139224,57.7489,0.0,-36.0451,1.3173
2008-03-27,66.0015206175717,53.5012,0.0,-53.4418,2.6662
2008-03-28,65.4587449545983,50.7534,0.0,-73.5211,0.5529
2008-03-31,65.7844103523824,52.3352,15.1575,-65.493,0.9911
2008-04-01,66.5557231366078,55.9444,74.2049,-46.4789,0.0
2008-04-02,65.5958672273495,50.7903,0.71,-70.1408,-1.9305
2008-04-03,66.2871920191367,54.0723,63.9344,-53.0986,0.0949
2008-04-04,66.1386428903229,53.2504,47.7315,-59.352,0.4599
2008-04-07,66.4528814320444,54.8149,78.0857,-53.9535,0.6577
2008-04-08,66.4300277199192,54.6716,96.4395,-54.5736,-1.8073
2008-04-09,66.7156991214842,56.2126,100.0,-46.8217,-0.1454
2008-04-10,67.8640981557754,61.8302,100.0,-15.6589,0.3803
2008-04-11,66.2757651630741,51.9107,0.0,-54.7619,-2.5701
2008-04-14,67.0070839510805,55.4543,35.7236,-32.9932,-0.5849
2008-04-15,66.9442362427362,55.0786,31.937,-34.8639,0.2224
2008-04-16,68.829667493065,63.144,100.0,-0.0,4.285
2008-04-17,70.3208722092342,68.0327,100.0,-6.1657,7.4278
2008-04-18,71.0750447093657,70.1865,100.0,-5.386,8.0424
2008-04-21,71.0464775692092,69.9942,98.7267,-5.8348,6.7474
2008-04-22,70.6579644630808,67.2928,58.9099,-11.939,7.7171
2008-04-23,70.6179704668617,67.0061,0.0,-13.4615,6.5334
2008-04-24,70.9550627207084,68.2345,38.6234,-8.3333,7.2823
2008-04-25,70.3208722092342,63.4484,0.0,-19.7531,5.8207
2008-04-28,69.5267057128835,57.9653,0.0,-34.8788,4.6616
2008-04-29,70.1894633645143,60.9947,29.4998,-22.6554,5.2068
2008-04-30,68.9610763377849,53.324,0.0,-45.3109,1.6164
2008-05-01,70.623683894893,60.5547,71.4183,-14.6934,6.5603
2008-05-02,70.3780064895472,59.0978,75.2709,-19.2389,5.0307
2008-05-05,69.7209622659477,55.2682,25.3454,-37.931,4.1478
2008-05-06,70.1723230804204,57.3145,55.1889,-48.4444,1.9507
2008-05-07,71.2121669821169,61.6655,100.0,-16.9239,1.2675
2008-05-08,71.6596093072824,63.3945,100.0,-4.8512,0.8225
2008-05-09,71.1662754615871,60.172,60.3447,-21.5392,0.1686
2008-05-12,71.8431753894016,62.9545,92.7641,-12.5557,1.6774
2008-05-13,72.6118583582758,65.8706,100.0,-1.7955,2.8235
2008-05-14,73.1510837245009,67.7862,100.0,-14.8637,3.0949
2008-05-15,73.6903090907261,69.6224,100.0,-4.1982,4.7915
2008-05-16,73.3231769264877,66.8293,58.1116,-11.4598,5.4605
2008-05-19,72.5602303976798,61.3236,0.0,-26.5505,3.3777
2008-05-20,71.8087567490043,56.3953,0.0,-42.7675,4.1294
2008-05-21,70.9138720986732,51.1261,0.0,-61.0462,0.4109
2008-05-22,71.5334076258255,54.309,20.2689,-48.3917,1.6417
